cliente_id,nombre,edad,genero,ubicacion
36998,Cliente_36998,39,M,Puebla
36999,Cliente_36999,51,Otro,Monterrey
37000,Cliente_37000,30,Otro,Puebla
37001,Cliente_37001,40,M,Guadalajara
37004,Cliente_37004,32,M,Guadalajara
37005,Cliente_37005,57,F,Tijuana
37006,Cliente_37006,34,Otro,Guadalajara
37007,Cliente_37007,36,M,Tijuana
37008,Cliente_37008,19,F,Puebla
37009,Cliente_37009,51,M,Tijuana
37010,Cliente_37010,52,M,Tijuana
37011,Cliente_37011,32,Otro,Guadalajara
37012,Cliente_37012,32,M,CDMX
37013,Cliente_37013,58,F,Guadalajara
37014,Cliente_37014,40,F,CDMX
37015,Cliente_37015,68,F,Tijuana
37016,Cliente_37016,64,Otro,Monterrey
37017,Cliente_37017,54,F,CDMX
37018,Cliente_37018,45,Otro,Monterrey
37019,Cliente_37019,27,F,Monterrey
37020,Cliente_37020,26,F,Guadalajara
37021,Cliente_37021,49,Otro,Tijuana
37022,Cliente_37022,40,F,Guadalajara
37023,Cliente_37023,46,M,Guadalajara
37025,Cliente_37025,55,M,Puebla
37026,Cliente_37026,37,Otro,CDMX
37027,Cliente_37027,50,M,Puebla
37028,Cliente_37028,65,M,Tijuana
37029,Cliente_37029,58,M,CDMX
37030,Cliente_37030,61,Otro,CDMX
37031,Cliente_37031,34,F,Monterrey
37032,Cliente_37032,25,Otro,Puebla
37033,Cliente_37033,41,F,Puebla
37034,Cliente_37034,51,Otro,Puebla
37035,Cliente_37035,41,F,Tijuana
37036,Cliente_37036,37,F,CDMX
37037,Cliente_37037,47,Otro,Tijuana
37038,Cliente_37038,69,F,Puebla
37039,Cliente_37039,38,F,Guadalajara
37040,Cliente_37040,30,F,Puebla
37041,Cliente_37041,46,Otro,CDMX
37042,Cliente_37042,20,F,CDMX
37043,Cliente_37043,49,M,CDMX
37044,Cliente_37044,34,M,Tijuana
37046,Cliente_37046,21,Otro,Puebla
37047,Cliente_37047,43,Otro,Guadalajara
37048,Cliente_37048,62,F,Monterrey
37049,Cliente_37049,54,Otro,CDMX
37050,Cliente_37050,53,M,Guadalajara
37051,Cliente_37051,57,M,Monterrey
37052,Cliente_37052,44,Otro,CDMX
37053,Cliente_37053,32,M,Guadalajara
37054,Cliente_37054,65,M,CDMX
37055,Cliente_37055,42,Otro,Puebla
37056,Cliente_37056,32,F,CDMX
37057,Cliente_37057,53,Otro,Guadalajara
37058,Cliente_37058,33,F,Monterrey
37059,Cliente_37059,20,M,Tijuana
37060,Cliente_37060,67,F,CDMX
37061,Cliente_37061,51,F,CDMX
37062,Cliente_37062,48,Otro,Tijuana
37063,Cliente_37063,29,Otro,Tijuana
37064,Cliente_37064,27,F,Puebla
37066,Cliente_37066,25,M,CDMX
37067,Cliente_37067,21,F,Tijuana
37068,Cliente_37068,19,F,Guadalajara
37069,Cliente_37069,38,Otro,Monterrey
37070,Cliente_37070,29,Otro,Tijuana
37071,Cliente_37071,23,Otro,Tijuana
37072,Cliente_37072,52,M,Monterrey
37073,Cliente_37073,64,Otro,CDMX
37074,Cliente_37074,59,M,Guadalajara
37075,Cliente_37075,19,Otro,Tijuana
37076,Cliente_37076,45,M,Puebla
37077,Cliente_37077,36,F,CDMX
37078,Cliente_37078,61,Otro,Puebla
37079,Cliente_37079,43,M,Puebla
37080,Cliente_37080,62,Otro,Tijuana
37081,Cliente_37081,50,F,Tijuana
37082,Cliente_37082,45,F,CDMX
37083,Cliente_37083,31,Otro,Guadalajara
37084,Cliente_37084,21,F,CDMX
37085,Cliente_37085,54,Otro,Monterrey
37086,Cliente_37086,65,F,Puebla
37087,Cliente_37087,29,F,CDMX
37088,Cliente_37088,59,M,Guadalajara
37089,Cliente_37089,23,F,CDMX
37090,Cliente_37090,32,F,Guadalajara
37091,Cliente_37091,37,M,Monterrey
37092,Cliente_37092,18,M,Monterrey
37093,Cliente_37093,67,F,Tijuana
37094,Cliente_37094,61,M,Puebla
37095,Cliente_37095,52,M,CDMX
37096,Cliente_37096,50,Otro,Monterrey
37097,Cliente_37097,60,Otro,Guadalajara
37098,Cliente_37098,25,F,Guadalajara
37099,Cliente_37099,54,Otro,Puebla
37100,Cliente_37100,61,F,Guadalajara
37101,Cliente_37101,62,M,Monterrey
37102,Cliente_37102,20,F,Guadalajara
37103,Cliente_37103,48,M,CDMX
37104,Cliente_37104,52,M,Monterrey
37105,Cliente_37105,35,Otro,Monterrey
37106,Cliente_37106,23,M,CDMX
37107,Cliente_37107,42,M,Guadalajara
37108,Cliente_37108,39,Otro,Puebla
37109,Cliente_37109,56,F,CDMX
37110,Cliente_37110,20,F,Tijuana
37111,Cliente_37111,43,M,Monterrey
37112,Cliente_37112,36,Otro,Tijuana
37113,Cliente_37113,39,M,Guadalajara
37114,Cliente_37114,47,M,Tijuana
37115,Cliente_37115,60,Otro,Monterrey
37116,Cliente_37116,39,F,Tijuana
37117,Cliente_37117,56,F,Guadalajara
37118,Cliente_37118,30,F,Tijuana
37119,Cliente_37119,37,Otro,Tijuana
37120,Cliente_37120,62,F,Guadalajara
37121,Cliente_37121,21,Otro,Guadalajara
37122,Cliente_37122,60,Otro,Guadalajara
37123,Cliente_37123,19,M,Guadalajara
37124,Cliente_37124,29,Otro,Tijuana
37125,Cliente_37125,19,F,CDMX
37126,Cliente_37126,27,M,CDMX
37127,Cliente_37127,66,Otro,Monterrey
37128,Cliente_37128,21,M,Tijuana
37129,Cliente_37129,35,F,Puebla
37130,Cliente_37130,60,M,CDMX
37131,Cliente_37131,61,Otro,Guadalajara
37132,Cliente_37132,61,F,Monterrey
37134,Cliente_37134,52,F,CDMX
37135,Cliente_37135,55,M,CDMX
37136,Cliente_37136,54,M,CDMX
37137,Cliente_37137,64,Otro,Puebla
37138,Cliente_37138,22,Otro,Tijuana
37139,Cliente_37139,32,M,Monterrey
37140,Cliente_37140,51,M,Monterrey
37141,Cliente_37141,31,M,Puebla
37142,Cliente_37142,49,Otro,Tijuana
37143,Cliente_37143,66,Otro,Puebla
37144,Cliente_37144,31,F,Monterrey
37145,Cliente_37145,57,F,Monterrey
37146,Cliente_37146,66,Otro,CDMX
37147,Cliente_37147,42,F,CDMX
37148,Cliente_37148,19,F,CDMX
37149,Cliente_37149,68,M,Guadalajara
37150,Cliente_37150,26,Otro,Puebla
37151,Cliente_37151,61,Otro,Guadalajara
37152,Cliente_37152,26,F,Tijuana
37153,Cliente_37153,42,F,Puebla
37154,Cliente_37154,65,M,Tijuana
37155,Cliente_37155,64,Otro,Tijuana
37156,Cliente_37156,59,F,Tijuana
37157,Cliente_37157,26,F,CDMX
37158,Cliente_37158,44,F,Puebla
37159,Cliente_37159,25,M,Monterrey
37160,Cliente_37160,22,Otro,Monterrey
37161,Cliente_37161,28,M,Guadalajara
37162,Cliente_37162,65,F,Puebla
37163,Cliente_37163,68,Otro,Monterrey
37164,Cliente_37164,50,Otro,Guadalajara
37165,Cliente_37165,50,F,Tijuana
37166,Cliente_37166,55,M,Guadalajara
37167,Cliente_37167,33,M,Guadalajara
37168,Cliente_37168,32,M,Puebla
37169,Cliente_37169,52,Otro,CDMX
37170,Cliente_37170,56,Otro,CDMX
37171,Cliente_37171,21,F,CDMX
37172,Cliente_37172,55,F,Monterrey
37173,Cliente_37173,47,F,CDMX
37174,Cliente_37174,28,Otro,Monterrey
37175,Cliente_37175,21,F,Monterrey
37176,Cliente_37176,30,M,Monterrey
37177,Cliente_37177,26,M,Puebla
37178,Cliente_37178,21,Otro,Guadalajara
37179,Cliente_37179,31,Otro,Puebla
37180,Cliente_37180,67,M,Monterrey
37181,Cliente_37181,68,M,CDMX
37182,Cliente_37182,29,Otro,Puebla
37183,Cliente_37183,47,M,CDMX
37184,Cliente_37184,45,M,Puebla
37185,Cliente_37185,56,F,Monterrey
37186,Cliente_37186,19,M,CDMX
37187,Cliente_37187,38,F,Guadalajara
37188,Cliente_37188,44,Otro,Guadalajara
37189,Cliente_37189,54,Otro,Puebla
37190,Cliente_37190,21,M,Guadalajara
37192,Cliente_37192,36,F,Monterrey
37193,Cliente_37193,25,Otro,Tijuana
37194,Cliente_37194,32,F,Guadalajara
37195,Cliente_37195,34,F,CDMX
37196,Cliente_37196,25,F,Puebla
37197,Cliente_37197,34,M,Monterrey
37198,Cliente_37198,32,F,Guadalajara
37199,Cliente_37199,42,F,Tijuana
37200,Cliente_37200,63,F,CDMX
37201,Cliente_37201,60,Otro,Puebla
37202,Cliente_37202,42,M,Monterrey
37203,Cliente_37203,56,F,Guadalajara
37204,Cliente_37204,68,F,Guadalajara
37205,Cliente_37205,20,M,Puebla
37206,Cliente_37206,40,M,Guadalajara
37207,Cliente_37207,52,Otro,Tijuana
37208,Cliente_37208,31,Otro,Monterrey
37209,Cliente_37209,58,F,Puebla
37210,Cliente_37210,55,M,Monterrey
37211,Cliente_37211,22,M,Puebla
37212,Cliente_37212,51,Otro,CDMX
37213,Cliente_37213,18,Otro,CDMX
37214,Cliente_37214,42,F,Puebla
37215,Cliente_37215,49,M,Tijuana
37216,Cliente_37216,27,Otro,Guadalajara
37217,Cliente_37217,40,Otro,Guadalajara
37218,Cliente_37218,44,Otro,CDMX
37219,Cliente_37219,18,F,Tijuana
37220,Cliente_37220,44,F,CDMX
37221,Cliente_37221,56,F,Tijuana
37222,Cliente_37222,48,Otro,Tijuana
37224,Cliente_37224,25,F,Tijuana
37225,Cliente_37225,30,F,Tijuana
37226,Cliente_37226,32,Otro,Tijuana
37227,Cliente_37227,48,M,Guadalajara
37228,Cliente_37228,43,M,Tijuana
37229,Cliente_37229,52,F,Tijuana
37230,Cliente_37230,57,M,Guadalajara
37232,Cliente_37232,60,M,CDMX
37233,Cliente_37233,38,Otro,Monterrey
37234,Cliente_37234,62,M,Tijuana
37235,Cliente_37235,35,F,Puebla
37236,Cliente_37236,57,F,Puebla
37237,Cliente_37237,42,M,Tijuana
37238,Cliente_37238,34,M,Guadalajara
37239,Cliente_37239,37,M,Puebla
37240,Cliente_37240,49,M,Monterrey
37242,Cliente_37242,55,Otro,CDMX
37243,Cliente_37243,31,F,Guadalajara
37244,Cliente_37244,35,Otro,Puebla
37245,Cliente_37245,49,F,CDMX
37246,Cliente_37246,30,Otro,Guadalajara
37247,Cliente_37247,63,F,Puebla
37248,Cliente_37248,62,M,Monterrey
37249,Cliente_37249,68,Otro,Guadalajara
37250,Cliente_37250,41,M,Guadalajara
37251,Cliente_37251,56,M,Puebla
37252,Cliente_37252,38,M,Tijuana
37253,Cliente_37253,19,Otro,Puebla
37254,Cliente_37254,49,F,Puebla
37255,Cliente_37255,54,Otro,CDMX
37256,Cliente_37256,47,M,Monterrey
37257,Cliente_37257,51,Otro,Guadalajara
37258,Cliente_37258,28,F,Puebla
37259,Cliente_37259,33,Otro,Monterrey
37260,Cliente_37260,51,M,Tijuana
37261,Cliente_37261,43,M,Monterrey
37262,Cliente_37262,41,M,Tijuana
37263,Cliente_37263,33,Otro,Monterrey
37264,Cliente_37264,33,F,CDMX
37265,Cliente_37265,38,F,Monterrey
37266,Cliente_37266,35,M,Puebla
37267,Cliente_37267,41,Otro,CDMX
37268,Cliente_37268,32,F,Monterrey
37269,Cliente_37269,66,M,Tijuana
37270,Cliente_37270,64,M,Monterrey
37272,Cliente_37272,58,M,Tijuana
37273,Cliente_37273,59,Otro,Monterrey
37274,Cliente_37274,51,Otro,Guadalajara
37275,Cliente_37275,48,M,CDMX
37276,Cliente_37276,23,Otro,CDMX
37277,Cliente_37277,61,M,Guadalajara
37278,Cliente_37278,26,F,Tijuana
37279,Cliente_37279,61,M,Puebla
37280,Cliente_37280,32,F,CDMX
37281,Cliente_37281,30,M,Monterrey
37282,Cliente_37282,61,F,Puebla
37283,Cliente_37283,63,F,Monterrey
37284,Cliente_37284,31,M,Tijuana
37285,Cliente_37285,51,Otro,Guadalajara
37286,Cliente_37286,53,F,Guadalajara
37287,Cliente_37287,53,M,Monterrey
37288,Cliente_37288,19,Otro,Guadalajara
37289,Cliente_37289,47,M,Guadalajara
37290,Cliente_37290,25,Otro,Monterrey
37291,Cliente_37291,54,F,Puebla
37292,Cliente_37292,43,M,Monterrey
37293,Cliente_37293,64,F,CDMX
37294,Cliente_37294,23,M,Puebla
37295,Cliente_37295,39,F,Monterrey
37296,Cliente_37296,52,Otro,CDMX
37297,Cliente_37297,67,M,Puebla
37298,Cliente_37298,51,F,Monterrey
37299,Cliente_37299,36,M,Puebla
37300,Cliente_37300,38,Otro,Monterrey
37301,Cliente_37301,35,M,Puebla
37302,Cliente_37302,32,Otro,Guadalajara
37303,Cliente_37303,27,Otro,Tijuana
37304,Cliente_37304,26,F,Puebla
37305,Cliente_37305,68,M,Tijuana
37306,Cliente_37306,45,Otro,Tijuana
37307,Cliente_37307,20,M,Monterrey
37308,Cliente_37308,63,Otro,Monterrey
37309,Cliente_37309,36,M,Monterrey
37310,Cliente_37310,19,M,Tijuana
37311,Cliente_37311,56,M,Monterrey
37312,Cliente_37312,29,M,CDMX
37313,Cliente_37313,35,F,Monterrey
37314,Cliente_37314,39,M,Tijuana
37315,Cliente_37315,67,M,CDMX
37316,Cliente_37316,50,Otro,Guadalajara
37317,Cliente_37317,30,M,Tijuana
37318,Cliente_37318,25,F,Tijuana
37319,Cliente_37319,55,Otro,Tijuana
37320,Cliente_37320,46,M,CDMX
37321,Cliente_37321,22,M,Puebla
37322,Cliente_37322,57,Otro,Monterrey
37323,Cliente_37323,26,Otro,Monterrey
37324,Cliente_37324,32,F,Puebla
37325,Cliente_37325,59,F,Tijuana
37326,Cliente_37326,63,F,Puebla
37327,Cliente_37327,28,F,Monterrey
37328,Cliente_37328,61,Otro,CDMX
37329,Cliente_37329,57,Otro,Tijuana
37330,Cliente_37330,32,Otro,Tijuana
37331,Cliente_37331,32,Otro,Puebla
37332,Cliente_37332,57,M,Puebla
37333,Cliente_37333,41,F,Puebla
37334,Cliente_37334,40,M,CDMX
37335,Cliente_37335,22,M,Monterrey
37336,Cliente_37336,63,F,Monterrey
37337,Cliente_37337,46,F,CDMX
37338,Cliente_37338,53,Otro,Puebla
37339,Cliente_37339,57,F,Guadalajara
37340,Cliente_37340,61,F,Monterrey
37341,Cliente_37341,42,Otro,Guadalajara
37342,Cliente_37342,42,M,Tijuana
37343,Cliente_37343,36,Otro,CDMX
37344,Cliente_37344,53,M,CDMX
37345,Cliente_37345,38,M,CDMX
37346,Cliente_37346,44,F,Puebla
37347,Cliente_37347,62,Otro,Tijuana
37348,Cliente_37348,38,M,Monterrey
37349,Cliente_37349,26,Otro,Puebla
37350,Cliente_37350,66,M,Tijuana
37351,Cliente_37351,46,Otro,Monterrey
37352,Cliente_37352,66,Otro,Monterrey
37354,Cliente_37354,50,M,Guadalajara
37355,Cliente_37355,28,Otro,CDMX
37356,Cliente_37356,30,M,Guadalajara
37357,Cliente_37357,60,F,Monterrey
37358,Cliente_37358,28,M,CDMX
37359,Cliente_37359,39,M,Tijuana
37360,Cliente_37360,45,F,CDMX
37361,Cliente_37361,54,F,CDMX
37362,Cliente_37362,31,M,Guadalajara
37363,Cliente_37363,46,F,Guadalajara
37364,Cliente_37364,31,Otro,Guadalajara
37365,Cliente_37365,28,M,Monterrey
37366,Cliente_37366,62,F,Puebla
37367,Cliente_37367,46,M,CDMX
37368,Cliente_37368,48,F,Puebla
37369,Cliente_37369,28,M,Puebla
37370,Cliente_37370,52,Otro,Puebla
37371,Cliente_37371,67,M,Puebla
37372,Cliente_37372,27,M,CDMX
37373,Cliente_37373,20,M,Monterrey
37375,Cliente_37375,36,Otro,Guadalajara
37376,Cliente_37376,68,F,CDMX
37377,Cliente_37377,22,M,Tijuana
37378,Cliente_37378,66,M,Monterrey
37379,Cliente_37379,44,Otro,Guadalajara
37380,Cliente_37380,21,Otro,Monterrey
37381,Cliente_37381,61,M,Puebla
37382,Cliente_37382,65,Otro,Puebla
37383,Cliente_37383,66,Otro,Guadalajara
37384,Cliente_37384,46,F,Guadalajara
37385,Cliente_37385,21,F,Monterrey
37386,Cliente_37386,27,M,Puebla
37387,Cliente_37387,38,M,Monterrey
37388,Cliente_37388,19,F,CDMX
37389,Cliente_37389,65,F,Puebla
37390,Cliente_37390,52,M,Monterrey
37391,Cliente_37391,38,F,Guadalajara
37392,Cliente_37392,33,M,Puebla
37393,Cliente_37393,49,M,Monterrey
37394,Cliente_37394,36,F,Guadalajara
37395,Cliente_37395,57,Otro,Tijuana
37396,Cliente_37396,57,F,Tijuana
37397,Cliente_37397,52,M,Monterrey
37398,Cliente_37398,67,Otro,Tijuana
37399,Cliente_37399,22,F,Puebla
37400,Cliente_37400,41,F,Monterrey
37401,Cliente_37401,37,M,Puebla
37402,Cliente_37402,50,Otro,Monterrey
37403,Cliente_37403,54,Otro,Guadalajara
37404,Cliente_37404,34,Otro,Tijuana
37405,Cliente_37405,66,F,Puebla
37406,Cliente_37406,54,M,Monterrey
37407,Cliente_37407,41,F,Puebla
37408,Cliente_37408,58,F,Monterrey
37409,Cliente_37409,59,Otro,Guadalajara
37410,Cliente_37410,52,F,Puebla
37411,Cliente_37411,44,Otro,Monterrey
37412,Cliente_37412,32,F,Tijuana
37413,Cliente_37413,28,M,Tijuana
37414,Cliente_37414,58,M,CDMX
37415,Cliente_37415,54,Otro,CDMX
37416,Cliente_37416,47,M,Tijuana
37417,Cliente_37417,68,F,Puebla
37418,Cliente_37418,69,F,CDMX
37419,Cliente_37419,61,M,Guadalajara
37420,Cliente_37420,64,Otro,Monterrey
37421,Cliente_37421,26,F,Puebla
37422,Cliente_37422,42,Otro,Tijuana
37423,Cliente_37423,43,Otro,Tijuana
37424,Cliente_37424,43,Otro,Monterrey
37425,Cliente_37425,39,Otro,Guadalajara
37426,Cliente_37426,40,F,Guadalajara
37427,Cliente_37427,31,F,Guadalajara
37428,Cliente_37428,31,F,Guadalajara
37429,Cliente_37429,33,M,Monterrey
37430,Cliente_37430,37,M,Tijuana
37431,Cliente_37431,36,M,CDMX
37433,Cliente_37433,30,Otro,Tijuana
37434,Cliente_37434,18,Otro,Puebla
37435,Cliente_37435,40,Otro,Puebla
37436,Cliente_37436,27,F,CDMX
37437,Cliente_37437,47,F,Tijuana
37438,Cliente_37438,31,M,Puebla
37439,Cliente_37439,52,F,Monterrey
37440,Cliente_37440,51,M,Guadalajara
37441,Cliente_37441,28,F,CDMX
37442,Cliente_37442,47,F,Tijuana
37443,Cliente_37443,60,Otro,CDMX
37444,Cliente_37444,45,F,Guadalajara
37445,Cliente_37445,32,F,Monterrey
37446,Cliente_37446,26,M,Puebla
37447,Cliente_37447,67,Otro,Guadalajara
37448,Cliente_37448,42,M,Puebla
37449,Cliente_37449,20,M,Puebla
37450,Cliente_37450,47,Otro,Guadalajara
37451,Cliente_37451,20,M,Puebla
37452,Cliente_37452,29,M,Tijuana
37453,Cliente_37453,54,F,Monterrey
37454,Cliente_37454,65,F,CDMX
37455,Cliente_37455,22,F,CDMX
37456,Cliente_37456,32,F,Guadalajara
37457,Cliente_37457,53,F,Tijuana
37458,Cliente_37458,27,M,Guadalajara
37459,Cliente_37459,59,M,Guadalajara
37460,Cliente_37460,40,F,Monterrey
37461,Cliente_37461,29,F,Monterrey
37463,Cliente_37463,62,M,Tijuana
37464,Cliente_37464,50,M,Guadalajara
37465,Cliente_37465,40,M,Monterrey
37466,Cliente_37466,39,Otro,Tijuana
37467,Cliente_37467,56,Otro,Puebla
37468,Cliente_37468,39,Otro,CDMX
37469,Cliente_37469,47,F,Monterrey
37470,Cliente_37470,53,F,Monterrey
37471,Cliente_37471,47,M,Guadalajara
37472,Cliente_37472,24,Otro,Puebla
37473,Cliente_37473,25,F,Puebla
37474,Cliente_37474,30,F,Guadalajara
37475,Cliente_37475,60,M,Tijuana
37476,Cliente_37476,37,M,Tijuana
37477,Cliente_37477,41,M,Puebla
37479,Cliente_37479,22,Otro,Guadalajara
37480,Cliente_37480,65,F,CDMX
37481,Cliente_37481,47,M,Guadalajara
37483,Cliente_37483,41,Otro,Tijuana
37484,Cliente_37484,33,Otro,CDMX
37485,Cliente_37485,51,F,Tijuana
37486,Cliente_37486,44,M,CDMX
37487,Cliente_37487,68,Otro,Monterrey
37488,Cliente_37488,33,M,CDMX
37489,Cliente_37489,28,F,CDMX
37490,Cliente_37490,64,Otro,Puebla
37491,Cliente_37491,25,F,Tijuana
37492,Cliente_37492,39,M,Monterrey
37493,Cliente_37493,67,M,Monterrey
37494,Cliente_37494,57,F,Tijuana
37495,Cliente_37495,52,F,Puebla
37496,Cliente_37496,58,Otro,Puebla
37497,Cliente_37497,30,Otro,CDMX
37498,Cliente_37498,47,M,Guadalajara
37499,Cliente_37499,25,F,Monterrey
37500,Cliente_37500,51,M,Puebla
37501,Cliente_37501,46,M,Tijuana
37502,Cliente_37502,55,F,Monterrey
37503,Cliente_37503,47,M,Tijuana
37504,Cliente_37504,41,Otro,Guadalajara
37505,Cliente_37505,19,M,Monterrey
37506,Cliente_37506,56,M,Monterrey
37507,Cliente_37507,66,Otro,Monterrey
37508,Cliente_37508,55,F,Monterrey
37509,Cliente_37509,37,Otro,Guadalajara
37510,Cliente_37510,51,F,Guadalajara
37511,Cliente_37511,59,Otro,Tijuana
37512,Cliente_37512,60,Otro,Monterrey
37513,Cliente_37513,69,Otro,Guadalajara
37514,Cliente_37514,60,F,Tijuana
37515,Cliente_37515,21,M,Tijuana
37516,Cliente_37516,39,M,Tijuana
37517,Cliente_37517,40,M,CDMX
37518,Cliente_37518,30,M,CDMX
37519,Cliente_37519,22,Otro,Monterrey
37520,Cliente_37520,30,F,Guadalajara
37521,Cliente_37521,27,M,Puebla
37522,Cliente_37522,30,F,Monterrey
37523,Cliente_37523,30,Otro,Guadalajara
37524,Cliente_37524,35,F,Tijuana
37525,Cliente_37525,39,Otro,CDMX
37526,Cliente_37526,54,M,Tijuana
37527,Cliente_37527,66,Otro,Guadalajara
37528,Cliente_37528,35,M,Guadalajara
37529,Cliente_37529,33,Otro,Tijuana
37530,Cliente_37530,44,M,Guadalajara
37531,Cliente_37531,20,Otro,CDMX
37532,Cliente_37532,23,Otro,Monterrey
37533,Cliente_37533,43,Otro,Tijuana
37534,Cliente_37534,37,F,CDMX
37535,Cliente_37535,59,F,Guadalajara
37536,Cliente_37536,21,M,Guadalajara
37537,Cliente_37537,48,M,Tijuana
37538,Cliente_37538,58,M,Tijuana
37539,Cliente_37539,33,F,Puebla
37540,Cliente_37540,51,M,Monterrey
37541,Cliente_37541,18,F,Guadalajara
37542,Cliente_37542,34,F,Guadalajara
37543,Cliente_37543,63,Otro,Guadalajara
37544,Cliente_37544,26,F,CDMX
37545,Cliente_37545,60,M,Guadalajara
37547,Cliente_37547,45,M,CDMX
37548,Cliente_37548,36,Otro,Puebla
37549,Cliente_37549,53,F,Tijuana
37550,Cliente_37550,51,Otro,Monterrey
37551,Cliente_37551,63,F,Monterrey
37552,Cliente_37552,40,Otro,CDMX
37553,Cliente_37553,26,F,Puebla
37554,Cliente_37554,25,F,Puebla
37555,Cliente_37555,67,Otro,Monterrey
37556,Cliente_37556,59,F,Guadalajara
37557,Cliente_37557,18,Otro,Guadalajara
37558,Cliente_37558,31,F,Monterrey
37559,Cliente_37559,48,Otro,Monterrey
37560,Cliente_37560,60,F,Monterrey
37561,Cliente_37561,59,Otro,Puebla
37562,Cliente_37562,36,Otro,Puebla
37563,Cliente_37563,25,Otro,Monterrey
37564,Cliente_37564,59,F,Puebla
37565,Cliente_37565,68,Otro,Guadalajara
37566,Cliente_37566,52,F,Puebla
37567,Cliente_37567,30,M,Monterrey
37568,Cliente_37568,22,M,Monterrey
37569,Cliente_37569,23,Otro,Monterrey
37570,Cliente_37570,64,F,Tijuana
37571,Cliente_37571,34,F,Guadalajara
37572,Cliente_37572,40,F,Guadalajara
37573,Cliente_37573,46,Otro,Monterrey
37574,Cliente_37574,35,F,CDMX
37575,Cliente_37575,21,Otro,Tijuana
37576,Cliente_37576,60,Otro,Tijuana
37577,Cliente_37577,55,F,Monterrey
37578,Cliente_37578,53,F,Tijuana
37579,Cliente_37579,66,M,Guadalajara
37580,Cliente_37580,28,F,Puebla
37581,Cliente_37581,35,M,Monterrey
37582,Cliente_37582,28,M,Monterrey
37583,Cliente_37583,54,M,Guadalajara
37584,Cliente_37584,25,M,Tijuana
37585,Cliente_37585,36,M,Guadalajara
37586,Cliente_37586,69,F,CDMX
37587,Cliente_37587,43,Otro,Puebla
37588,Cliente_37588,68,F,Tijuana
37589,Cliente_37589,64,M,CDMX
37590,Cliente_37590,69,M,Guadalajara
37591,Cliente_37591,68,Otro,CDMX
37592,Cliente_37592,28,M,Tijuana
37593,Cliente_37593,18,Otro,Guadalajara
37594,Cliente_37594,54,Otro,CDMX
37595,Cliente_37595,27,M,Guadalajara
37596,Cliente_37596,53,F,Puebla
37597,Cliente_37597,19,F,CDMX
37598,Cliente_37598,52,Otro,CDMX
37599,Cliente_37599,20,Otro,Puebla
37600,Cliente_37600,45,F,Puebla
37601,Cliente_37601,39,M,Guadalajara
37602,Cliente_37602,18,M,Guadalajara
37604,Cliente_37604,31,Otro,Guadalajara
37605,Cliente_37605,26,F,CDMX
37606,Cliente_37606,20,Otro,Tijuana
37607,Cliente_37607,68,M,Puebla
37608,Cliente_37608,21,Otro,CDMX
37609,Cliente_37609,34,Otro,Guadalajara
37610,Cliente_37610,24,Otro,Tijuana
37611,Cliente_37611,45,M,Puebla
37612,Cliente_37612,19,M,Tijuana
37613,Cliente_37613,61,M,Tijuana
37614,Cliente_37614,51,F,Monterrey
37615,Cliente_37615,67,Otro,Tijuana
37616,Cliente_37616,33,Otro,Tijuana
37617,Cliente_37617,56,F,Tijuana
37618,Cliente_37618,63,Otro,Guadalajara
37619,Cliente_37619,56,F,Tijuana
37620,Cliente_37620,47,M,Guadalajara
37621,Cliente_37621,52,M,Puebla
37622,Cliente_37622,64,Otro,Guadalajara
37623,Cliente_37623,42,F,Guadalajara
37624,Cliente_37624,52,F,Tijuana
37625,Cliente_37625,66,Otro,Tijuana
37626,Cliente_37626,54,M,Guadalajara
37627,Cliente_37627,23,M,Guadalajara
37628,Cliente_37628,50,Otro,Puebla
37629,Cliente_37629,18,Otro,Monterrey
37630,Cliente_37630,36,Otro,CDMX
37631,Cliente_37631,45,Otro,CDMX
37632,Cliente_37632,26,F,Puebla
37633,Cliente_37633,37,M,Monterrey
37634,Cliente_37634,39,M,CDMX
37635,Cliente_37635,54,M,Tijuana
37636,Cliente_37636,34,M,Monterrey
37637,Cliente_37637,50,Otro,Puebla
37638,Cliente_37638,19,Otro,CDMX
37639,Cliente_37639,56,M,Tijuana
37640,Cliente_37640,30,Otro,CDMX
37641,Cliente_37641,48,F,Tijuana
37642,Cliente_37642,39,M,CDMX
37643,Cliente_37643,57,F,Monterrey
37644,Cliente_37644,65,M,Tijuana
37645,Cliente_37645,37,M,Tijuana
37646,Cliente_37646,67,M,Puebla
37647,Cliente_37647,36,F,CDMX
37648,Cliente_37648,55,Otro,CDMX
37649,Cliente_37649,51,Otro,Guadalajara
37650,Cliente_37650,36,M,Guadalajara
37651,Cliente_37651,66,Otro,Guadalajara
37652,Cliente_37652,38,F,Tijuana
37653,Cliente_37653,25,F,Guadalajara
37655,Cliente_37655,52,Otro,Puebla
37656,Cliente_37656,27,F,Puebla
37657,Cliente_37657,56,M,Guadalajara
37658,Cliente_37658,47,F,Tijuana
37659,Cliente_37659,52,F,Guadalajara
37660,Cliente_37660,24,F,Monterrey
37661,Cliente_37661,18,M,Tijuana
37662,Cliente_37662,35,M,Monterrey
37663,Cliente_37663,58,M,Guadalajara
37664,Cliente_37664,40,F,Monterrey
37665,Cliente_37665,56,M,Puebla
37666,Cliente_37666,69,M,Tijuana
37667,Cliente_37667,31,Otro,Monterrey
