envio_id,venta_id,fecha_envio,proveedor_id,estado_envio
69364,128229,2030-12-01 03:00:00,62,En tránsito
69365,337303,2030-12-01 04:00:00,59,En tránsito
69366,308192,2030-12-01 05:00:00,136,Retrasado
69367,260341,2030-12-01 06:00:00,162,Retrasado
69368,485122,2030-12-01 07:00:00,185,Retrasado
69369,421304,2030-12-01 08:00:00,136,Entregado
69371,427304,2030-12-01 10:00:00,16,En tránsito
69372,93041,2030-12-01 11:00:00,17,Entregado
69373,262458,2030-12-01 12:00:00,186,Retrasado
69374,401432,2030-12-01 13:00:00,106,Retrasado
69375,153991,2030-12-01 14:00:00,27,Entregado
69376,392570,2030-12-01 15:00:00,101,Retrasado
69377,128955,2030-12-01 16:00:00,137,Cancelado
69378,494089,2030-12-01 17:00:00,63,Retrasado
69380,178604,2030-12-01 19:00:00,118,Entregado
69381,457396,2030-12-01 20:00:00,72,Entregado
69382,317186,2030-12-01 21:00:00,14,Cancelado
69383,109913,2030-12-01 22:00:00,70,Cancelado
69384,346200,2030-12-01 23:00:00,57,Entregado
69385,468772,2030-12-02 00:00:00,149,Entregado
69386,71908,2030-12-02 01:00:00,95,En tránsito
69387,185845,2030-12-02 02:00:00,88,Entregado
69388,350712,2030-12-02 03:00:00,132,En tránsito
69389,431360,2030-12-02 04:00:00,20,Entregado
69390,450208,2030-12-02 05:00:00,177,Entregado
69391,494116,2030-12-02 06:00:00,124,Cancelado
69392,212521,2030-12-02 07:00:00,167,En tránsito
69393,311106,2030-12-02 08:00:00,18,En tránsito
69395,365791,2030-12-02 10:00:00,67,Retrasado
69397,2987,2030-12-02 12:00:00,78,Entregado
69398,334902,2030-12-02 13:00:00,189,En tránsito
69399,281725,2030-12-02 14:00:00,142,Entregado
69400,58212,2030-12-02 15:00:00,177,En tránsito
69401,392498,2030-12-02 16:00:00,54,En tránsito
69402,270555,2030-12-02 17:00:00,58,Entregado
69403,402748,2030-12-02 18:00:00,136,Entregado
69405,50900,2030-12-02 20:00:00,1,Entregado
69406,271588,2030-12-02 21:00:00,102,Cancelado
69407,349902,2030-12-02 22:00:00,30,Retrasado
69408,10329,2030-12-02 23:00:00,40,Cancelado
69409,117980,2030-12-03 00:00:00,143,Cancelado
69411,459522,2030-12-03 02:00:00,187,Entregado
69412,144766,2030-12-03 03:00:00,39,En tránsito
69413,107911,2030-12-03 04:00:00,61,Retrasado
69414,217583,2030-12-03 05:00:00,22,Cancelado
69415,203793,2030-12-03 06:00:00,85,Retrasado
69416,308460,2030-12-03 07:00:00,53,En tránsito
69418,385631,2030-12-03 09:00:00,158,Cancelado
69419,264789,2030-12-03 10:00:00,67,Retrasado
69420,194505,2030-12-03 11:00:00,188,Cancelado
69421,382504,2030-12-03 12:00:00,57,En tránsito
69422,214396,2030-12-03 13:00:00,20,Entregado
69423,124964,2030-12-03 14:00:00,157,En tránsito
69424,197506,2030-12-03 15:00:00,197,En tránsito
69425,217633,2030-12-03 16:00:00,148,Entregado
69427,177301,2030-12-03 18:00:00,88,En tránsito
69428,60577,2030-12-03 19:00:00,19,Retrasado
69429,423290,2030-12-03 20:00:00,4,En tránsito
69431,223685,2030-12-03 22:00:00,124,Retrasado
69432,274315,2030-12-03 23:00:00,135,Cancelado
69433,169992,2030-12-04 00:00:00,5,Cancelado
69435,371356,2030-12-04 02:00:00,193,En tránsito
69436,497582,2030-12-04 03:00:00,153,En tránsito
69437,306712,2030-12-04 04:00:00,40,Entregado
69438,422370,2030-12-04 05:00:00,101,Entregado
69440,150955,2030-12-04 07:00:00,63,En tránsito
69441,256736,2030-12-04 08:00:00,26,Entregado
69442,226510,2030-12-04 09:00:00,46,Retrasado
69443,123161,2030-12-04 10:00:00,26,Cancelado
69444,379438,2030-12-04 11:00:00,74,Cancelado
69445,384722,2030-12-04 12:00:00,25,Cancelado
69447,424189,2030-12-04 14:00:00,38,Entregado
69448,408241,2030-12-04 15:00:00,161,Cancelado
69449,263278,2030-12-04 16:00:00,106,Retrasado
69450,293210,2030-12-04 17:00:00,72,En tránsito
69451,104297,2030-12-04 18:00:00,183,En tránsito
69452,489559,2030-12-04 19:00:00,136,En tránsito
69454,466831,2030-12-04 21:00:00,37,Cancelado
69455,156538,2030-12-04 22:00:00,139,Retrasado
69456,215121,2030-12-04 23:00:00,39,En tránsito
69457,107111,2030-12-05 00:00:00,67,En tránsito
69458,22102,2030-12-05 01:00:00,16,Entregado
69459,88107,2030-12-05 02:00:00,50,Cancelado
69460,385330,2030-12-05 03:00:00,132,Retrasado
69461,301920,2030-12-05 04:00:00,126,Cancelado
69462,334565,2030-12-05 05:00:00,119,En tránsito
69464,123610,2030-12-05 07:00:00,168,En tránsito
69465,75608,2030-12-05 08:00:00,40,Entregado
69466,388118,2030-12-05 09:00:00,49,En tránsito
69467,106211,2030-12-05 10:00:00,153,En tránsito
69468,134509,2030-12-05 11:00:00,141,En tránsito
69469,262994,2030-12-05 12:00:00,61,En tránsito
69470,67477,2030-12-05 13:00:00,71,Entregado
69471,152417,2030-12-05 14:00:00,5,En tránsito
69472,85438,2030-12-05 15:00:00,166,Retrasado
69474,109515,2030-12-05 17:00:00,146,Cancelado
69475,73528,2030-12-05 18:00:00,10,Retrasado
69476,143429,2030-12-05 19:00:00,112,En tránsito
69477,295300,2030-12-05 20:00:00,112,En tránsito
69478,186742,2030-12-05 21:00:00,165,Entregado
69479,85692,2030-12-05 22:00:00,171,Entregado
69480,126255,2030-12-05 23:00:00,11,Entregado
69481,284261,2030-12-06 00:00:00,144,Entregado
69483,65693,2030-12-06 02:00:00,139,Retrasado
69484,352793,2030-12-06 03:00:00,25,Cancelado
69485,277220,2030-12-06 04:00:00,40,Entregado
69486,28615,2030-12-06 05:00:00,164,Entregado
69487,92465,2030-12-06 06:00:00,46,Entregado
69488,289759,2030-12-06 07:00:00,25,Entregado
69489,396217,2030-12-06 08:00:00,198,Retrasado
69490,184444,2030-12-06 09:00:00,53,Entregado
69491,452727,2030-12-06 10:00:00,114,Cancelado
69492,437500,2030-12-06 11:00:00,19,En tránsito
69493,369118,2030-12-06 12:00:00,44,En tránsito
69494,163753,2030-12-06 13:00:00,142,Cancelado
69496,376923,2030-12-06 15:00:00,9,Cancelado
69497,125334,2030-12-06 16:00:00,58,Entregado
69498,70988,2030-12-06 17:00:00,150,Entregado
69499,394659,2030-12-06 18:00:00,95,Retrasado
69500,139149,2030-12-06 19:00:00,95,Entregado
69501,375754,2030-12-06 20:00:00,175,Cancelado
69502,345589,2030-12-06 21:00:00,151,Cancelado
69503,45725,2030-12-06 22:00:00,123,En tránsito
69504,154871,2030-12-06 23:00:00,163,Entregado
69505,260588,2030-12-07 00:00:00,52,Entregado
69506,334571,2030-12-07 01:00:00,198,Retrasado
69507,201476,2030-12-07 02:00:00,118,Retrasado
69508,183177,2030-12-07 03:00:00,90,En tránsito
69510,250553,2030-12-07 05:00:00,165,Retrasado
69511,89285,2030-12-07 06:00:00,164,Retrasado
69513,216502,2030-12-07 08:00:00,156,Entregado
69514,419825,2030-12-07 09:00:00,168,En tránsito
69515,296961,2030-12-07 10:00:00,12,Entregado
69516,353142,2030-12-07 11:00:00,60,Retrasado
69518,372509,2030-12-07 13:00:00,172,En tránsito
69519,409183,2030-12-07 14:00:00,186,Cancelado
69520,74695,2030-12-07 15:00:00,182,Cancelado
69521,269406,2030-12-07 16:00:00,76,Entregado
69523,144766,2030-12-07 18:00:00,140,Entregado
69524,355181,2030-12-07 19:00:00,67,En tránsito
69525,130926,2030-12-07 20:00:00,51,Cancelado
69527,342500,2030-12-07 22:00:00,182,Entregado
69528,288388,2030-12-07 23:00:00,33,En tránsito
69529,241792,2030-12-08 00:00:00,38,Entregado
69530,83985,2030-12-08 01:00:00,101,Cancelado
69531,402447,2030-12-08 02:00:00,161,Cancelado
69533,309590,2030-12-08 04:00:00,182,Entregado
69534,412962,2030-12-08 05:00:00,163,En tránsito
69535,81439,2030-12-08 06:00:00,18,Retrasado
69536,215246,2030-12-08 07:00:00,131,En tránsito
69537,174789,2030-12-08 08:00:00,141,Cancelado
69538,100585,2030-12-08 09:00:00,197,Entregado
69539,189350,2030-12-08 10:00:00,169,Entregado
69540,194285,2030-12-08 11:00:00,33,Cancelado
69541,474875,2030-12-08 12:00:00,109,Retrasado
69542,169104,2030-12-08 13:00:00,188,Cancelado
69543,210086,2030-12-08 14:00:00,75,En tránsito
69544,368675,2030-12-08 15:00:00,64,Retrasado
69545,294185,2030-12-08 16:00:00,173,Cancelado
69546,14988,2030-12-08 17:00:00,117,Retrasado
69547,325624,2030-12-08 18:00:00,180,Cancelado
69548,58836,2030-12-08 19:00:00,38,Entregado
69549,299286,2030-12-08 20:00:00,34,Cancelado
69550,207271,2030-12-08 21:00:00,32,Cancelado
69551,409952,2030-12-08 22:00:00,181,En tránsito
69554,390516,2030-12-09 01:00:00,55,Entregado
69555,8327,2030-12-09 02:00:00,115,Entregado
69556,230882,2030-12-09 03:00:00,183,Entregado
69557,18554,2030-12-09 04:00:00,190,En tránsito
69558,42208,2030-12-09 05:00:00,80,En tránsito
69561,449998,2030-12-09 08:00:00,180,Cancelado
69562,423678,2030-12-09 09:00:00,186,Retrasado
69563,87630,2030-12-09 10:00:00,129,Entregado
69564,355559,2030-12-09 11:00:00,69,Entregado
69565,245017,2030-12-09 12:00:00,1,Cancelado
69566,257115,2030-12-09 13:00:00,16,Entregado
69567,236242,2030-12-09 14:00:00,82,En tránsito
69568,413008,2030-12-09 15:00:00,185,Cancelado
69569,439509,2030-12-09 16:00:00,39,Entregado
69570,222274,2030-12-09 17:00:00,53,Cancelado
69571,147629,2030-12-09 18:00:00,91,Retrasado
69572,173968,2030-12-09 19:00:00,38,En tránsito
69573,443688,2030-12-09 20:00:00,79,Entregado
69574,198342,2030-12-09 21:00:00,155,En tránsito
69575,62176,2030-12-09 22:00:00,65,Cancelado
69576,242640,2030-12-09 23:00:00,198,Cancelado
69577,152729,2030-12-10 00:00:00,23,Retrasado
69578,323351,2030-12-10 01:00:00,169,Cancelado
69579,271383,2030-12-10 02:00:00,80,En tránsito
69580,288842,2030-12-10 03:00:00,129,En tránsito
69582,172090,2030-12-10 05:00:00,9,Entregado
69583,451110,2030-12-10 06:00:00,25,En tránsito
69584,404069,2030-12-10 07:00:00,39,En tránsito
69585,110781,2030-12-10 08:00:00,86,Retrasado
69586,361878,2030-12-10 09:00:00,94,Retrasado
69587,421121,2030-12-10 10:00:00,5,Retrasado
69588,141220,2030-12-10 11:00:00,50,Cancelado
69589,491808,2030-12-10 12:00:00,101,En tránsito
69590,286976,2030-12-10 13:00:00,50,Cancelado
69591,45476,2030-12-10 14:00:00,43,En tránsito
69592,26181,2030-12-10 15:00:00,163,Cancelado
69593,179868,2030-12-10 16:00:00,151,Retrasado
69594,113991,2030-12-10 17:00:00,8,Retrasado
69595,443075,2030-12-10 18:00:00,156,Cancelado
69598,293700,2030-12-10 21:00:00,154,Entregado
69599,163143,2030-12-10 22:00:00,56,Retrasado
69601,212197,2030-12-11 00:00:00,15,Cancelado
69602,499785,2030-12-11 01:00:00,152,Entregado
69603,108420,2030-12-11 02:00:00,174,Entregado
69604,348340,2030-12-11 03:00:00,148,Retrasado
69605,400951,2030-12-11 04:00:00,151,Retrasado
69606,33556,2030-12-11 05:00:00,139,Entregado
69608,229349,2030-12-11 07:00:00,114,Retrasado
69609,453810,2030-12-11 08:00:00,118,Cancelado
69610,476057,2030-12-11 09:00:00,25,Entregado
69611,171505,2030-12-11 10:00:00,109,Retrasado
69612,435674,2030-12-11 11:00:00,124,En tránsito
69613,464418,2030-12-11 12:00:00,186,Retrasado
69614,359869,2030-12-11 13:00:00,150,Retrasado
69615,357320,2030-12-11 14:00:00,43,Cancelado
69616,394029,2030-12-11 15:00:00,25,Cancelado
69617,163629,2030-12-11 16:00:00,25,En tránsito
69618,119493,2030-12-11 17:00:00,96,Entregado
69619,28136,2030-12-11 18:00:00,119,Cancelado
69620,264140,2030-12-11 19:00:00,190,En tránsito
69621,130171,2030-12-11 20:00:00,130,Cancelado
69623,473714,2030-12-11 22:00:00,166,Entregado
69624,469422,2030-12-11 23:00:00,101,Cancelado
69625,226978,2030-12-12 00:00:00,159,Cancelado
69626,347570,2030-12-12 01:00:00,22,Entregado
69627,488048,2030-12-12 02:00:00,64,En tránsito
69628,196870,2030-12-12 03:00:00,140,Retrasado
69629,478337,2030-12-12 04:00:00,169,En tránsito
69631,347990,2030-12-12 06:00:00,62,En tránsito
69632,211817,2030-12-12 07:00:00,140,Retrasado
69633,9735,2030-12-12 08:00:00,78,Retrasado
69634,257160,2030-12-12 09:00:00,160,En tránsito
69635,415845,2030-12-12 10:00:00,17,Cancelado
69636,114895,2030-12-12 11:00:00,87,Cancelado
69637,485842,2030-12-12 12:00:00,156,Retrasado
69638,112278,2030-12-12 13:00:00,121,En tránsito
69639,202048,2030-12-12 14:00:00,35,Entregado
69640,457003,2030-12-12 15:00:00,134,En tránsito
69641,213802,2030-12-12 16:00:00,168,Entregado
69643,461680,2030-12-12 18:00:00,35,En tránsito
69644,97082,2030-12-12 19:00:00,53,Entregado
69645,174838,2030-12-12 20:00:00,155,Cancelado
69646,56930,2030-12-12 21:00:00,24,Entregado
69647,70929,2030-12-12 22:00:00,167,Entregado
69648,10244,2030-12-12 23:00:00,114,En tránsito
69650,25174,2030-12-13 01:00:00,161,Cancelado
69651,192872,2030-12-13 02:00:00,113,Cancelado
69652,463480,2030-12-13 03:00:00,179,En tránsito
69653,265603,2030-12-13 04:00:00,53,Cancelado
69654,290120,2030-12-13 05:00:00,86,En tránsito
69655,378492,2030-12-13 06:00:00,22,Retrasado
69656,485490,2030-12-13 07:00:00,68,Entregado
69659,7110,2030-12-13 10:00:00,169,Entregado
69660,52192,2030-12-13 11:00:00,109,Cancelado
69661,255726,2030-12-13 12:00:00,75,Cancelado
69663,315238,2030-12-13 14:00:00,29,Retrasado
69664,266530,2030-12-13 15:00:00,4,Cancelado
69666,9814,2030-12-13 17:00:00,76,En tránsito
69667,208740,2030-12-13 18:00:00,135,Retrasado
69668,358853,2030-12-13 19:00:00,155,Entregado
69669,495330,2030-12-13 20:00:00,44,Retrasado
69670,38500,2030-12-13 21:00:00,112,Retrasado
69672,132918,2030-12-13 23:00:00,125,En tránsito
69673,475416,2030-12-14 00:00:00,80,En tránsito
69674,483882,2030-12-14 01:00:00,16,Entregado
69675,6336,2030-12-14 02:00:00,172,Cancelado
69676,318380,2030-12-14 03:00:00,139,Retrasado
69677,449477,2030-12-14 04:00:00,87,Cancelado
69678,10150,2030-12-14 05:00:00,54,Entregado
69679,445619,2030-12-14 06:00:00,173,En tránsito
69680,279961,2030-12-14 07:00:00,86,Retrasado
69681,4524,2030-12-14 08:00:00,73,Entregado
69682,175316,2030-12-14 09:00:00,111,En tránsito
69683,225523,2030-12-14 10:00:00,143,Entregado
69684,82850,2030-12-14 11:00:00,54,En tránsito
69685,491772,2030-12-14 12:00:00,122,Retrasado
69686,1401,2030-12-14 13:00:00,62,En tránsito
69687,172580,2030-12-14 14:00:00,131,Entregado
69688,110833,2030-12-14 15:00:00,105,Cancelado
69689,149808,2030-12-14 16:00:00,101,Retrasado
69690,477111,2030-12-14 17:00:00,121,Entregado
69691,75450,2030-12-14 18:00:00,105,En tránsito
69692,245710,2030-12-14 19:00:00,77,En tránsito
69693,329708,2030-12-14 20:00:00,20,Retrasado
69694,430510,2030-12-14 21:00:00,1,Retrasado
69695,260982,2030-12-14 22:00:00,192,En tránsito
69696,33985,2030-12-14 23:00:00,168,Cancelado
69697,267518,2030-12-15 00:00:00,86,Retrasado
69698,122957,2030-12-15 01:00:00,102,Entregado
69699,403085,2030-12-15 02:00:00,173,En tránsito
69700,78651,2030-12-15 03:00:00,19,En tránsito
69701,51679,2030-12-15 04:00:00,129,Cancelado
69702,291608,2030-12-15 05:00:00,198,Retrasado
69703,403607,2030-12-15 06:00:00,98,Retrasado
69705,252316,2030-12-15 08:00:00,17,En tránsito
69706,143344,2030-12-15 09:00:00,175,En tránsito
69707,251255,2030-12-15 10:00:00,40,En tránsito
69708,307872,2030-12-15 11:00:00,27,Cancelado
69709,331400,2030-12-15 12:00:00,41,Entregado
69710,474804,2030-12-15 13:00:00,68,En tránsito
69712,106788,2030-12-15 15:00:00,81,En tránsito
69713,288363,2030-12-15 16:00:00,174,Retrasado
69714,153869,2030-12-15 17:00:00,193,En tránsito
69715,263205,2030-12-15 18:00:00,42,Entregado
69716,374932,2030-12-15 19:00:00,47,Entregado
69717,88073,2030-12-15 20:00:00,109,Entregado
69718,108268,2030-12-15 21:00:00,45,Retrasado
69719,129369,2030-12-15 22:00:00,12,Cancelado
69720,365200,2030-12-15 23:00:00,129,Entregado
69721,423215,2030-12-16 00:00:00,180,Retrasado
69722,440457,2030-12-16 01:00:00,98,Retrasado
69723,245384,2030-12-16 02:00:00,122,En tránsito
69724,64709,2030-12-16 03:00:00,20,Retrasado
69725,142733,2030-12-16 04:00:00,123,En tránsito
69726,21889,2030-12-16 05:00:00,191,En tránsito
69727,420234,2030-12-16 06:00:00,8,Entregado
69728,479869,2030-12-16 07:00:00,8,Entregado
69729,113226,2030-12-16 08:00:00,199,Retrasado
69730,127554,2030-12-16 09:00:00,45,Cancelado
69731,109678,2030-12-16 10:00:00,13,En tránsito
69732,353616,2030-12-16 11:00:00,21,En tránsito
69733,477166,2030-12-16 12:00:00,3,Retrasado
69734,153091,2030-12-16 13:00:00,191,Entregado
69735,119866,2030-12-16 14:00:00,160,Cancelado
69736,251693,2030-12-16 15:00:00,82,Entregado
69737,284659,2030-12-16 16:00:00,143,Retrasado
69738,484398,2030-12-16 17:00:00,124,Retrasado
69739,67628,2030-12-16 18:00:00,55,Entregado
69740,109814,2030-12-16 19:00:00,163,En tránsito
69741,59816,2030-12-16 20:00:00,173,Retrasado
69742,44694,2030-12-16 21:00:00,49,Cancelado
69743,437732,2030-12-16 22:00:00,23,Retrasado
69744,401065,2030-12-16 23:00:00,26,Retrasado
69745,362764,2030-12-17 00:00:00,97,En tránsito
69746,287199,2030-12-17 01:00:00,69,Entregado
69747,347774,2030-12-17 02:00:00,195,Entregado
69748,319266,2030-12-17 03:00:00,92,Retrasado
69749,189862,2030-12-17 04:00:00,174,En tránsito
69750,228524,2030-12-17 05:00:00,78,Entregado
69751,15143,2030-12-17 06:00:00,152,Cancelado
69752,163726,2030-12-17 07:00:00,1,Retrasado
69753,143535,2030-12-17 08:00:00,187,Cancelado
69754,81777,2030-12-17 09:00:00,132,Entregado
69756,339892,2030-12-17 11:00:00,43,Retrasado
69758,260299,2030-12-17 13:00:00,76,Retrasado
69759,167625,2030-12-17 14:00:00,145,Entregado
69760,314089,2030-12-17 15:00:00,62,Cancelado
69761,319741,2030-12-17 16:00:00,139,Cancelado
69762,207177,2030-12-17 17:00:00,30,Cancelado
69763,333391,2030-12-17 18:00:00,131,Retrasado
69764,34817,2030-12-17 19:00:00,19,Cancelado
69765,188825,2030-12-17 20:00:00,81,Cancelado
69766,367809,2030-12-17 21:00:00,179,Cancelado
69767,306039,2030-12-17 22:00:00,49,Cancelado
69769,117790,2030-12-18 00:00:00,41,En tránsito
69770,222008,2030-12-18 01:00:00,131,Entregado
69771,230734,2030-12-18 02:00:00,148,Cancelado
69772,219765,2030-12-18 03:00:00,14,Retrasado
69773,103793,2030-12-18 04:00:00,74,Cancelado
69774,172939,2030-12-18 05:00:00,81,Entregado
69775,128499,2030-12-18 06:00:00,187,Retrasado
69776,258664,2030-12-18 07:00:00,158,Entregado
69777,137739,2030-12-18 08:00:00,190,En tránsito
69778,422895,2030-12-18 09:00:00,26,Retrasado
69779,33580,2030-12-18 10:00:00,135,Entregado
69780,53036,2030-12-18 11:00:00,193,Cancelado
69781,192306,2030-12-18 12:00:00,57,Retrasado
69782,461399,2030-12-18 13:00:00,73,Entregado
69783,431264,2030-12-18 14:00:00,83,En tránsito
69784,368243,2030-12-18 15:00:00,17,Entregado
69786,406033,2030-12-18 17:00:00,89,En tránsito
69788,435294,2030-12-18 19:00:00,182,Entregado
69789,98220,2030-12-18 20:00:00,150,En tránsito
69790,312943,2030-12-18 21:00:00,152,Retrasado
69791,117417,2030-12-18 22:00:00,180,Entregado
69793,370381,2030-12-19 00:00:00,19,Cancelado
69794,337196,2030-12-19 01:00:00,2,Cancelado
69796,264426,2030-12-19 03:00:00,146,Cancelado
69797,453235,2030-12-19 04:00:00,120,Entregado
69799,119001,2030-12-19 06:00:00,39,Retrasado
69800,100362,2030-12-19 07:00:00,86,Retrasado
69801,355246,2030-12-19 08:00:00,69,Cancelado
69802,390091,2030-12-19 09:00:00,191,En tránsito
69804,408906,2030-12-19 11:00:00,180,Cancelado
69805,224720,2030-12-19 12:00:00,196,Entregado
69806,331333,2030-12-19 13:00:00,96,Cancelado
69807,264202,2030-12-19 14:00:00,62,En tránsito
69808,348450,2030-12-19 15:00:00,142,En tránsito
69809,390168,2030-12-19 16:00:00,195,En tránsito
69810,262791,2030-12-19 17:00:00,42,Cancelado
69811,173541,2030-12-19 18:00:00,21,Entregado
69812,355531,2030-12-19 19:00:00,89,Cancelado
69814,321839,2030-12-19 21:00:00,92,Entregado
69815,227926,2030-12-19 22:00:00,104,Cancelado
69816,168360,2030-12-19 23:00:00,135,Cancelado
69818,211918,2030-12-20 01:00:00,46,Entregado
69821,475184,2030-12-20 04:00:00,88,Retrasado
69822,374961,2030-12-20 05:00:00,61,En tránsito
69823,38584,2030-12-20 06:00:00,152,Cancelado
69824,159424,2030-12-20 07:00:00,182,Retrasado
69825,406941,2030-12-20 08:00:00,105,Cancelado
69826,301238,2030-12-20 09:00:00,167,Cancelado
69827,342265,2030-12-20 10:00:00,56,Entregado
69828,178320,2030-12-20 11:00:00,177,Cancelado
69829,130947,2030-12-20 12:00:00,126,Cancelado
69830,376368,2030-12-20 13:00:00,35,Cancelado
69831,327866,2030-12-20 14:00:00,196,Retrasado
69832,219817,2030-12-20 15:00:00,80,Entregado
69833,307816,2030-12-20 16:00:00,25,Cancelado
69835,176340,2030-12-20 18:00:00,13,Entregado
69836,234623,2030-12-20 19:00:00,162,En tránsito
69837,165818,2030-12-20 20:00:00,13,Retrasado
69838,83198,2030-12-20 21:00:00,87,Cancelado
69839,161239,2030-12-20 22:00:00,48,En tránsito
69840,2855,2030-12-20 23:00:00,106,En tránsito
69841,244317,2030-12-21 00:00:00,80,Cancelado
69842,90347,2030-12-21 01:00:00,58,Cancelado
69843,480140,2030-12-21 02:00:00,142,En tránsito
69844,58438,2030-12-21 03:00:00,109,En tránsito
69845,122044,2030-12-21 04:00:00,19,Entregado
69846,106622,2030-12-21 05:00:00,91,Entregado
69847,343522,2030-12-21 06:00:00,140,Entregado
69848,323854,2030-12-21 07:00:00,172,Cancelado
69849,405653,2030-12-21 08:00:00,152,Retrasado
69850,282099,2030-12-21 09:00:00,4,Entregado
69852,97545,2030-12-21 11:00:00,117,Cancelado
69853,308745,2030-12-21 12:00:00,85,Cancelado
69854,170332,2030-12-21 13:00:00,158,Entregado
69855,339795,2030-12-21 14:00:00,135,Entregado
69856,293378,2030-12-21 15:00:00,121,Retrasado
69857,40692,2030-12-21 16:00:00,73,Retrasado
69858,71999,2030-12-21 17:00:00,152,Entregado
69859,125186,2030-12-21 18:00:00,114,Retrasado
69860,370053,2030-12-21 19:00:00,33,Retrasado
69861,157604,2030-12-21 20:00:00,114,En tránsito
69862,109834,2030-12-21 21:00:00,76,En tránsito
69863,317522,2030-12-21 22:00:00,95,Entregado
69864,319936,2030-12-21 23:00:00,60,Entregado
69865,31732,2030-12-22 00:00:00,123,Entregado
69866,134947,2030-12-22 01:00:00,157,Entregado
69867,100351,2030-12-22 02:00:00,93,Entregado
69868,194965,2030-12-22 03:00:00,5,En tránsito
69869,449860,2030-12-22 04:00:00,77,En tránsito
69870,57359,2030-12-22 05:00:00,151,Entregado
69872,291683,2030-12-22 07:00:00,137,Cancelado
69873,470721,2030-12-22 08:00:00,95,En tránsito
69874,466150,2030-12-22 09:00:00,107,Retrasado
69875,204560,2030-12-22 10:00:00,10,Cancelado
69876,249479,2030-12-22 11:00:00,110,En tránsito
69878,485332,2030-12-22 13:00:00,149,Retrasado
69879,145945,2030-12-22 14:00:00,47,Entregado
69880,267898,2030-12-22 15:00:00,72,Cancelado
69881,190387,2030-12-22 16:00:00,190,Cancelado
69882,474588,2030-12-22 17:00:00,147,Entregado
69883,285824,2030-12-22 18:00:00,23,Entregado
69884,218708,2030-12-22 19:00:00,32,Entregado
69885,48890,2030-12-22 20:00:00,65,Cancelado
69886,383316,2030-12-22 21:00:00,115,Retrasado
69887,273574,2030-12-22 22:00:00,174,Retrasado
69888,237400,2030-12-22 23:00:00,83,En tránsito
69890,195566,2030-12-23 01:00:00,172,En tránsito
69891,166621,2030-12-23 02:00:00,120,Cancelado
69892,236022,2030-12-23 03:00:00,10,Retrasado
69893,350614,2030-12-23 04:00:00,62,Entregado
69894,372409,2030-12-23 05:00:00,8,En tránsito
69896,142587,2030-12-23 07:00:00,93,Retrasado
69897,58639,2030-12-23 08:00:00,69,Entregado
69898,431817,2030-12-23 09:00:00,2,Cancelado
69899,300245,2030-12-23 10:00:00,169,En tránsito
69900,40584,2030-12-23 11:00:00,155,En tránsito
69901,91603,2030-12-23 12:00:00,51,Retrasado
69902,264712,2030-12-23 13:00:00,151,Entregado
69903,448010,2030-12-23 14:00:00,53,Cancelado
69904,440008,2030-12-23 15:00:00,123,Cancelado
69906,111859,2030-12-23 17:00:00,98,Entregado
69907,312699,2030-12-23 18:00:00,105,Cancelado
69908,29451,2030-12-23 19:00:00,141,Entregado
69909,237320,2030-12-23 20:00:00,105,Cancelado
69911,328837,2030-12-23 22:00:00,75,En tránsito
69912,270424,2030-12-23 23:00:00,25,Cancelado
69913,391981,2030-12-24 00:00:00,14,Cancelado
69914,441706,2030-12-24 01:00:00,180,Retrasado
69917,162803,2030-12-24 04:00:00,179,Entregado
69918,46698,2030-12-24 05:00:00,86,En tránsito
69919,433437,2030-12-24 06:00:00,164,Retrasado
69920,473901,2030-12-24 07:00:00,40,Cancelado
69921,347852,2030-12-24 08:00:00,97,Retrasado
69922,323367,2030-12-24 09:00:00,143,Cancelado
69923,179747,2030-12-24 10:00:00,85,En tránsito
69924,354945,2030-12-24 11:00:00,174,Entregado
69925,178877,2030-12-24 12:00:00,77,Entregado
69926,267774,2030-12-24 13:00:00,113,Cancelado
69927,142157,2030-12-24 14:00:00,61,Cancelado
69928,79319,2030-12-24 15:00:00,116,En tránsito
69929,17523,2030-12-24 16:00:00,69,Retrasado
69930,414372,2030-12-24 17:00:00,179,En tránsito
69931,408533,2030-12-24 18:00:00,42,Cancelado
69932,110515,2030-12-24 19:00:00,132,En tránsito
69933,301699,2030-12-24 20:00:00,69,Retrasado
69934,180627,2030-12-24 21:00:00,30,Retrasado
69935,421834,2030-12-24 22:00:00,50,Retrasado
69936,125332,2030-12-24 23:00:00,72,En tránsito
69937,37475,2030-12-25 00:00:00,67,Retrasado
69938,190556,2030-12-25 01:00:00,20,Entregado
69939,335973,2030-12-25 02:00:00,116,Entregado
69940,265900,2030-12-25 03:00:00,155,En tránsito
69941,455024,2030-12-25 04:00:00,152,Entregado
69942,121459,2030-12-25 05:00:00,31,Cancelado
69943,131044,2030-12-25 06:00:00,154,Entregado
69944,67222,2030-12-25 07:00:00,47,Cancelado
69945,160002,2030-12-25 08:00:00,150,Entregado
69947,429656,2030-12-25 10:00:00,134,Entregado
69948,375217,2030-12-25 11:00:00,109,Entregado
69949,243183,2030-12-25 12:00:00,93,Retrasado
69950,348018,2030-12-25 13:00:00,111,Cancelado
69951,46721,2030-12-25 14:00:00,157,Retrasado
69952,286401,2030-12-25 15:00:00,130,Retrasado
